ISO_6937-2:1983  fail: ISO_6937-2:1983
ISO88591  ok: ISO88591
ISO_8859-1  ok: ISO_8859-1
ISO-8859-1  ok: ISO-8859-1
ISO8859-1  ok: ISO8859-1
ISO885910  ok: ISO885910
ISO_8859-10  ok: ISO_8859-10
ISO-8859-10  ok: ISO-8859-10
ISO8859-10  ok: ISO8859-10
ISO_8859-10:1992  ok: ISO_8859-10:1992
ISO885911  fail: ISO885911
ISO-8859-11  fail: ISO-8859-11
ISO8859-11  fail: ISO8859-11
ISO_8859-1:1987  ok: ISO_8859-1:1987
ISO885913  ok: ISO885913
ISO-8859-13  ok: ISO-8859-13
ISO8859-13  ok: ISO8859-13
ISO885914  ok: ISO885914
ISO_8859-14  ok: ISO_8859-14
ISO-8859-14  ok: ISO-8859-14
ISO8859-14  ok: ISO8859-14
ISO_8859-14:1998  ok: ISO_8859-14:1998
ISO885915  ok: ISO885915
ISO_8859-15  ok: ISO_8859-15
ISO-8859-15  ok: ISO-8859-15
ISO8859-15  ok: ISO8859-15
ISO_8859-15:1998  ok: ISO_8859-15:1998
ISO885916  ok: ISO885916
ISO_8859-16  ok: ISO_8859-16
ISO-8859-16  ok: ISO-8859-16
ISO8859-16  ok: ISO8859-16
ISO_8859-16:2001  ok: ISO_8859-16:2001
ISO88592  ok: ISO88592
ISO_8859-2  ok: ISO_8859-2
ISO-8859-2  ok: ISO-8859-2
ISO8859-2  ok: ISO8859-2
ISO_8859-2:1987  ok: ISO_8859-2:1987
ISO88593  fail: ISO88593
ISO_8859-3  fail: ISO_8859-3
ISO-8859-3  fail: ISO-8859-3
ISO8859-3  fail: ISO8859-3
ISO_8859-3:1988  fail: ISO_8859-3:1988
ISO88594  ok: ISO88594
ISO_8859-4  ok: ISO_8859-4
ISO-8859-4  ok: ISO-8859-4
ISO8859-4  ok: ISO8859-4
ISO_8859-4:1988  ok: ISO_8859-4:1988
ISO88595  ok: ISO88595
ISO_8859-5  ok: ISO_8859-5
ISO-8859-5  ok: ISO-8859-5
ISO8859-5  ok: ISO8859-5
ISO_8859-5:1988  ok: ISO_8859-5:1988
ISO88596  fail: ISO88596
ISO_8859-6  fail: ISO_8859-6
ISO-8859-6  fail: ISO-8859-6
ISO8859-6  fail: ISO8859-6
ISO_8859-6:1987  fail: ISO_8859-6:1987
ISO88597  fail: ISO88597
ISO_8859-7  fail: ISO_8859-7
ISO-8859-7  fail: ISO-8859-7
ISO8859-7  fail: ISO8859-7
ISO_8859-7:1987  fail: ISO_8859-7:1987
ISO_8859-7:2003  fail: ISO_8859-7:2003
ISO88598  fail: ISO88598
ISO_8859-8  fail: ISO_8859-8
ISO-8859-8  fail: ISO-8859-8
ISO8859-8  fail: ISO8859-8
ISO_8859-8:1988  fail: ISO_8859-8:1988
ISO88599  ok: ISO88599
ISO_8859-9  ok: ISO_8859-9
ISO-8859-9  ok: ISO-8859-9
ISO8859-9  ok: ISO8859-9
ISO_8859-9:1989  ok: ISO_8859-9:1989
ISO88599E  ok: ISO88599E
ISO_8859-9E  ok: ISO_8859-9E
ISO-8859-9E  ok: ISO-8859-9E
ISO8859-9E  ok: ISO8859-9E
ISO_9036  fail: ISO_9036
ISO-CELTIC  ok: ISO-CELTIC
ISO-IR-10  fail: ISO-IR-10
ISO-IR-100  ok: ISO-IR-100
ISO-IR-101  ok: ISO-IR-101
ISO-IR-103  fail: ISO-IR-103
ISO-IR-109  fail: ISO-IR-109
ISO-IR-11  fail: ISO-IR-11
ISO-IR-110  ok: ISO-IR-110
ISO-IR-111  ok: ISO-IR-111
ISO-IR-121  fail: ISO-IR-121
ISO-IR-122  fail: ISO-IR-122
ISO-IR-126  fail: ISO-IR-126
ISO-IR-127  fail: ISO-IR-127
ISO-IR-138  fail: ISO-IR-138
ISO-IR-139  ok: ISO-IR-139
ISO-IR-14  fail: ISO-IR-14
ISO-IR-141  fail: ISO-IR-141
ISO-IR-143  ok: ISO-IR-143
ISO-IR-144  ok: ISO-IR-144
ISO-IR-148  ok: ISO-IR-148
ISO-IR-15  fail: ISO-IR-15
ISO-IR-150  fail: ISO-IR-150
ISO-IR-151  fail: ISO-IR-151
ISO-IR-153  fail: ISO-IR-153
ISO-IR-155  fail: ISO-IR-155
ISO-IR-156  fail: ISO-IR-156
ISO-IR-157  ok: ISO-IR-157
ISO-IR-16  fail: ISO-IR-16
ISO-IR-166  fail: ISO-IR-166
ISO-IR-17  fail: ISO-IR-17
ISO-IR-179  ok: ISO-IR-179
ISO-IR-18  fail: ISO-IR-18
ISO-IR-19  fail: ISO-IR-19
ISO-IR-193  fail: ISO-IR-193
ISO-IR-197  fail: ISO-IR-197
ISO-IR-199  ok: ISO-IR-199
ISO-IR-203  ok: ISO-IR-203
ISO-IR-209  fail: ISO-IR-209
ISO-IR-21  fail: ISO-IR-21
ISO-IR-226  ok: ISO-IR-226
ISO-IR-25  fail: ISO-IR-25
ISO-IR-27  fail: ISO-IR-27
ISO-IR-37  fail: ISO-IR-37
ISO-IR-4  fail: ISO-IR-4
ISO-IR-49  fail: ISO-IR-49
ISO-IR-50  fail: ISO-IR-50
ISO-IR-51  fail: ISO-IR-51
ISO-IR-54  fail: ISO-IR-54
ISO-IR-55  fail: ISO-IR-55
ISO-IR-57  fail: ISO-IR-57
ISO-IR-6  fail: ISO-IR-6
ISO-IR-60  fail: ISO-IR-60
ISO-IR-61  fail: ISO-IR-61
ISO-IR-69  fail: ISO-IR-69
ISO-IR-8-1  fail: ISO-IR-8-1
ISO-IR-84  fail: ISO-IR-84
ISO-IR-85  fail: ISO-IR-85
ISO-IR-86  fail: ISO-IR-86
ISO-IR-88  fail: ISO-IR-88
ISO-IR-89  fail: ISO-IR-89
ISO-IR-90  fail: ISO-IR-90
ISO-IR-9-1  fail: ISO-IR-9-1
ISO-IR-92  fail: ISO-IR-92
ISO-IR-98  fail: ISO-IR-98
ISO-IR-99  fail: ISO-IR-99
ISO/TR_11548-1/  ok: ISO/TR_11548-1/
IT  fail: IT
JIS_C62201969RO  fail: JIS_C62201969RO
JIS_C6220-1969-RO  fail: JIS_C6220-1969-RO
JIS_C62291984B  fail: JIS_C62291984B
JIS_C6229-1984-B  fail: JIS_C6229-1984-B
JOHAB  fail: JOHAB
JP  fail: JP
JP-OCR-B  fail: JP-OCR-B
JS  fail: JS
JUS_I.B1.002  fail: JUS_I.B1.002
KOI-7  fail: KOI-7
KOI8  fail: KOI8
KOI-8  fail: KOI-8
KOI8R  ok: KOI8R
KOI8-R  ok: KOI8-R
KOI8-RU  ok: KOI8-RU
KOI8-T  fail: KOI8-T
KOI8U  ok: KOI8U
KOI8-U  ok: KOI8-U
KSC5636  fail: KSC5636
L1  ok: L1
L10  ok: L10
L2  ok: L2
L3  fail: L3
L4  ok: L4
L5  ok: L5
L6  ok: L6
L7  ok: L7
L8  ok: L8
LATIN1  ok: LATIN1
LATIN10  ok: LATIN10
LATIN2  ok: LATIN2
LATIN3  fail: LATIN3
LATIN4  ok: LATIN4
LATIN5  ok: LATIN5
LATIN6  ok: LATIN6
LATIN7  ok: LATIN7
LATIN8  ok: LATIN8
LATIN9  ok: LATIN9
LATIN-9  ok: LATIN-9
LATINGREEK  fail: LATINGREEK
LATIN-GREEK  fail: LATIN-GREEK
LATINGREEK1  fail: LATINGREEK1
LATIN-GREEK-1  fail: LATIN-GREEK-1
MAC  ok: MAC
MAC-CENTRALEUROPE  ok: MAC-CENTRALEUROPE
MACCYRILLIC  ok: MACCYRILLIC
MAC-CYRILLIC  ok: MAC-CYRILLIC
MACINTOSH  ok: MACINTOSH
MACIS  fail: MACIS
MAC-IS  fail: MAC-IS
MAC-SAMI  ok: MAC-SAMI
MACUK  ok: MACUK
MAC-UK  ok: MAC-UK
MACUKRAINIAN  ok: MACUKRAINIAN
MIK  ok: MIK
MS932  fail: MS932
MS936  fail: MS936
MS-ANSI  fail: MS-ANSI
MS-ARAB  ok: MS-ARAB
MSCP1361  fail: MSCP1361
MSCP949  fail: MSCP949
MS-CYRL  fail: MS-CYRL
MS-EE  fail: MS-EE
MS-GREEK  fail: MS-GREEK
MS-HEBR  fail: MS-HEBR
MS_KANJI  fail: MS_KANJI
MSMACCYRILLIC  ok: MSMACCYRILLIC
MS-MAC-CYRILLIC  ok: MS-MAC-CYRILLIC
MS-TURK  fail: MS-TURK
MSZ_7795.3  fail: MSZ_7795.3
NAPLPS  fail: NAPLPS
NATSDANO  fail: NATSDANO
NATS-DANO  fail: NATS-DANO
NATSSEFI  fail: NATSSEFI
NATS-SEFI  fail: NATS-SEFI
NC_NC0010  fail: NC_NC0010
NC_NC00-10  fail: NC_NC00-10
NC_NC00-10:81  fail: NC_NC00-10:81
NF_Z_62010  fail: NF_Z_62010
NF_Z_62-010  fail: NF_Z_62-010
NF_Z_62-010_1973  fail: NF_Z_62-010_1973
NF_Z_62-010_(1973)  fail: NF_Z_62-010_(1973)
NF_Z_62010_1973  fail: NF_Z_62010_1973
NO  fail: NO
NO2  fail: NO2
NS_45511  fail: NS_45511
NS_4551-1  fail: NS_4551-1
NS_45512  fail: NS_45512
NS_4551-2  fail: NS_4551-2
OS2LATIN1  fail: OS2LATIN1
OSF00010001  ok: OSF00010001
OSF00010002  ok: OSF00010002
OSF00010003  fail: OSF00010003
OSF00010004  ok: OSF00010004
OSF00010005  ok: OSF00010005
OSF00010006  fail: OSF00010006
OSF00010007  fail: OSF00010007
OSF00010008  fail: OSF00010008
OSF00010009  ok: OSF00010009
OSF0001000A  ok: OSF0001000A
OSF00010020  fail: OSF00010020
OSF00010100  fail: OSF00010100
OSF00010101  fail: OSF00010101
OSF00010102  fail: OSF00010102
OSF00010104  fail: OSF00010104
OSF00010105  fail: OSF00010105
OSF00010106  fail: OSF00010106
OSF00030010  fail: OSF00030010
OSF0004000A  fail: OSF0004000A
OSF0005000A  fail: OSF0005000A
OSF05010001  fail: OSF05010001
OSF10010001  fail: OSF10010001
OSF10010004  fail: OSF10010004
OSF10010006  fail: OSF10010006
OSF10020025  ok: OSF10020025
OSF10020111  ok: OSF10020111
OSF10020115  ok: OSF10020115
OSF10020116  ok: OSF10020116
OSF10020118  ok: OSF10020118
OSF1002011C  ok: OSF1002011C
OSF1002011D  ok: OSF1002011D
OSF10020122  fail: OSF10020122
OSF10020129  ok: OSF10020129
OSF100201A4  fail: OSF100201A4
OSF100201A8  fail: OSF100201A8
OSF100201B5  ok: OSF100201B5
OSF100201F4  ok: OSF100201F4
OSF10020352  ok: OSF10020352
OSF10020354  ok: OSF10020354
OSF10020357  ok: OSF10020357
OSF10020359  fail: OSF10020359
OSF1002035D  ok: OSF1002035D
OSF1002035E  ok: OSF1002035E
OSF1002035F  ok: OSF1002035F
OSF10020360  fail: OSF10020360
OSF10020364  fail: OSF10020364
OSF10020365  fail: OSF10020365
OSF10020366  ok: OSF10020366
OSF10020367  ok: OSF10020367
OSF1002036B  fail: OSF1002036B
OSF10020370  fail: OSF10020370
OSF1002037B  fail: OSF1002037B
OSF10020387  fail: OSF10020387
OSF10020388  fail: OSF10020388
OSF10020396  fail: OSF10020396
OSF100203B5  fail: OSF100203B5
OSF10020402  ok: OSF10020402
OSF10020417  ok: OSF10020417
PT  fail: PT
PT154  ok: PT154
PT2  fail: PT2
R8  fail: R8
R9  fail: R9
RK1048  fail: RK1048
ROMAN8  fail: ROMAN8
ROMAN9  fail: ROMAN9
RUSCII  ok: RUSCII
SE  fail: SE
SE2  fail: SE2
SEN_850200_B  fail: SEN_850200_B
SEN_850200_C  fail: SEN_850200_C
SHIFT_JIS  fail: SHIFT_JIS
SHIFT-JIS  fail: SHIFT-JIS
SHIFT_JISX0213  fail: SHIFT_JISX0213
SJIS  fail: SJIS
SJIS-OPEN  fail: SJIS-OPEN
SJIS-WIN  fail: SJIS-WIN
SS636127  fail: SS636127
STRK1048-2002  fail: STRK1048-2002
ST_SEV_358-88  fail: ST_SEV_358-88
T.61  fail: T.61
T.618BIT  fail: T.618BIT
T.61-8BIT  fail: T.61-8BIT
TCVN  ok: TCVN
TCVN-5712  ok: TCVN-5712
TCVN5712-1  ok: TCVN5712-1
TCVN5712-1:1993  ok: TCVN5712-1:1993
THAI8  fail: THAI8
TIS620  fail: TIS620
TIS-620  fail: TIS-620
TIS620-0  fail: TIS620-0
TIS620.2529-1  fail: TIS620.2529-1
TIS620.2533-0  fail: TIS620.2533-0
TS-5881  ok: TS-5881
TSCII  fail: TSCII
TURKISH8  fail: TURKISH8
UCS2  fail: UCS2
UCS-2  fail: UCS-2
UCS-2BE  fail: UCS-2BE
UCS-2LE  fail: UCS-2LE
UCS4  fail: UCS4
UCS-4  fail: UCS-4
UCS-4BE  fail: UCS-4BE
UCS-4LE  fail: UCS-4LE
UHC  fail: UHC
UJIS  fail: UJIS
UK  fail: UK
UNICODE  fail: UNICODE
UNICODEBIG  fail: UNICODEBIG
UNICODELITTLE  fail: UNICODELITTLE
US  fail: US
US-ASCII  fail: US-ASCII
UTF16  fail: UTF16
UTF-16  fail: UTF-16
UTF16BE  fail: UTF16BE
UTF-16BE  fail: UTF-16BE
UTF16LE  fail: UTF16LE
UTF-16LE  fail: UTF-16LE
UTF32  fail: UTF32
UTF-32  fail: UTF-32
UTF32BE  fail: UTF32BE
UTF-32BE  fail: UTF-32BE
UTF32LE  fail: UTF32LE
UTF-32LE  fail: UTF-32LE
UTF7  fail: UTF7
UTF-7  fail: UTF-7
UTF8  fail: UTF8
UTF-8  fail: UTF-8
VISCII  ok: VISCII
WCHAR_T  fail: WCHAR_T
WINBALTRIM  fail: WINBALTRIM
WINDOWS-1250  fail: WINDOWS-1250
WINDOWS-1251  fail: WINDOWS-1251
WINDOWS-1252  fail: WINDOWS-1252
WINDOWS-1253  fail: WINDOWS-1253
WINDOWS-1254  fail: WINDOWS-1254
WINDOWS-1255  fail: WINDOWS-1255
WINDOWS-1256  ok: WINDOWS-1256
WINDOWS-1257  fail: WINDOWS-1257
WINDOWS-1258  fail: WINDOWS-1258
WINDOWS-31J  fail: WINDOWS-31J
WINDOWS-874  fail: WINDOWS-874
WINDOWS-936  fail: WINDOWS-936
WINSAMI2  fail: WINSAMI2
WIN-SAMI-2  fail: WIN-SAMI-2
WS2  fail: WS2
YU  fail: YU
